TotalTimeMin,CompletedTasks,RemainingTasks,TaskCompletionRate,ChargeVisits,FinalBatteryPct
480.0,5,3,0.625,2,100.0
480.0,5,3,0.625,2,100.0
476.66163294818756,8,0,1.0,1,4.192559462957799
480.0,5,3,0.625,2,100.0
472.38979634167066,8,0,1.0,1,8.540510640956938
480.0,5,3,0.625,2,100.0
480.0,6,2,0.75,2,80.95570198687037
480.0,7,1,0.875,1,21.360695817358344
464.4088522863342,8,0,1.0,1,26.834850316611664
470.5937726594921,8,0,1.0,1,25.378336632117477
473.31695098097737,8,0,1.0,1,8.489608506580641
477.3561126622102,8,0,1.0,1,5.019590665736043
480.0,5,3,0.625,2,82.88661687821843
480.0,6,2,0.75,2,63.359969180315076
471.58703132044764,8,0,1.0,1,9.704597189595304
480.0,6,2,0.75,2,63.45389262228502
480.0,7,1,0.875,1,5.275910818187324
467.13047042956055,8,0,1.0,1,24.516918146474467
480.0,7,1,0.875,1,22.433863868736537
468.16227654816146,8,0,1.0,1,7.656398175379291
475.66538836775015,8,0,1.0,1,5.579235662747649
480.0,7,1,0.875,1,24.302733512761375
480.0,7,1,0.875,1,26.116902137804786
480.0,7,1,0.875,1,24.64178537969156
480.0,5,3,0.625,2,100.0
469.43494651740514,8,0,1.0,1,24.099090524198623
480.0,5,3,0.625,2,79.90336814201662
230.58167378464026,4,4,0.5,0,0.0
480.0,7,1,0.875,1,20.127894605211047
480.0,6,2,0.75,2,64.14359094447651
473.8175150384507,8,0,1.0,1,6.119984926920026
480.0,6,2,0.75,1,28.48621511214926
479.0990871103942,8,0,1.0,1,3.714161908720719
465.82002195779967,8,0,1.0,1,25.552231733134864
473.971682383941,8,0,1.0,1,25.36261324595399
479.01037583976523,8,0,1.0,1,20.98224647996458
475.0033493849645,8,0,1.0,1,5.164432840897987
480.0,6,2,0.75,1,41.036391602331506
480.0,7,1,0.875,1,26.703869161401606
478.2147276763205,8,0,1.0,1,5.741144847828803
475.18686816215484,8,0,1.0,1,5.583206283831569
480.0,7,1,0.875,1,23.701728806531868
480.0,5,3,0.625,2,79.9912791165185
470.29996985334765,8,0,1.0,1,6.5071682773267945
480.0,5,3,0.625,2,100.0
480.0,6,2,0.75,2,63.05511504371259
480.0,7,1,0.875,1,21.280566086106344
475.871865892478,8,0,1.0,1,3.6553914635278204
479.62992389845186,8,0,1.0,1,3.904895149517106
480.0,5,3,0.625,2,81.57091176066447
474.9744511513307,8,0,1.0,1,26.711968690004706
469.9154675676306,8,0,1.0,1,24.886403514404844
480.0,5,3,0.625,2,81.14215949982015
472.4654512999392,8,0,1.0,1,5.489654134481103
466.9207529578836,8,0,1.0,1,26.422714753959827
469.54577841923873,8,0,1.0,1,25.077494755099583
480.0,7,1,0.875,1,23.10969109145088
466.43499512543633,8,0,1.0,1,10.392756874032766
480.0,7,1,0.875,1,22.969606748310046
480.0,7,1,0.875,1,23.1642029271629
477.7899211909285,8,0,1.0,1,7.296932286983271
461.14862382895177,8,0,1.0,1,12.375210326085213
480.0,7,1,0.875,1,26.279577959876374
480.0,5,3,0.625,2,80.14338053789145
480.0,6,2,0.75,1,41.73238555391373
480.0,7,1,0.875,1,24.42585388356658
480.0,6,2,0.75,1,22.414565128630645
480.0,5,3,0.625,2,82.56600564662192
480.0,7,1,0.875,1,6.267757175450093
471.6083504918814,8,0,1.0,1,7.07056033622802
480.0,6,2,0.75,2,81.76087594929982
480.0,6,2,0.75,1,40.79004657969601
465.41254970519077,8,0,1.0,1,29.01453423256283
480.0,6,2,0.75,1,40.71950506859235
480.0,7,1,0.875,1,25.397104198475414
480.0,5,3,0.625,2,100.0
471.1095371118507,8,0,1.0,1,10.532028493854057
480.0,5,3,0.625,2,81.27805696363913
480.0,7,1,0.875,1,28.275330516326594
480.0,6,2,0.75,2,79.6065812452863
476.9952644149813,8,0,1.0,1,4.93414250493505
480.0,7,1,0.875,1,25.17817465427397
480.0,5,3,0.625,2,80.99420708667186
479.24048262317496,8,0,1.0,1,5.649905974401527
471.7162720774204,8,0,1.0,1,27.291390369208116
480.0,5,3,0.625,2,100.0
210.68533480040247,4,4,0.5,0,0.0
480.0,5,3,0.625,2,100.0
480.0,5,3,0.625,2,100.0
461.65767976123004,8,0,1.0,1,11.549672034936005
473.0546276782618,8,0,1.0,1,6.583369054635927
480.0,6,2,0.75,2,80.47370327049114
472.46494177655427,8,0,1.0,1,24.70558521522912
478.6016150303085,8,0,1.0,1,4.880903264590653
480.0,7,1,0.875,1,24.521712424604416
468.48118277677025,8,0,1.0,1,25.68564194468877
474.03139394372727,8,0,1.0,1,24.21718340421995
480.0,5,3,0.625,2,100.0
470.6554625321834,8,0,1.0,1,26.472968593645266
470.59748568871,8,0,1.0,1,25.117975765625864
480.0,5,3,0.625,2,100.0
465.81570329571434,8,0,1.0,1,9.481492413289999
480.0,6,2,0.75,1,46.48523791745269
475.27029976412507,8,0,1.0,1,6.129632078293348
480.0,7,1,0.875,1,42.00344759111964
477.065875050102,8,0,1.0,1,6.149253236594184
480.0,7,1,0.875,1,22.3765568285124
480.0,6,2,0.75,2,79.46238295692739
479.6437036267208,8,0,1.0,1,6.724258783069864
471.7305531127129,8,0,1.0,1,10.564425048546173
480.0,6,2,0.75,1,41.148786844773895
468.2153949330963,8,0,1.0,1,25.026809446839074
475.9044925291304,8,0,1.0,1,6.597983599472865
480.0,5,3,0.625,2,81.39351167444667
480.0,7,1,0.875,1,24.724224222834703
468.9836458961149,8,0,1.0,1,7.742888553706049
480.0,7,1,0.875,1,22.01320173358075
480.0,7,1,0.875,1,5.239176460588716
480.0,7,1,0.875,1,41.32758741538878
480.0,5,3,0.625,2,82.04385185127265
480.0,5,3,0.625,2,82.55638923889502
469.79306715546807,8,0,1.0,1,7.918634745341876
480.0,6,2,0.75,2,61.85830478224722
480.0,6,2,0.75,2,64.12263426267654
480.0,7,1,0.875,1,23.580990085955527
480.0,5,3,0.625,2,80.40479336771375
480.0,7,1,0.875,1,23.04584210398518
480.0,5,3,0.625,2,80.35324148236889
477.20075866412265,8,0,1.0,1,24.936127221817245
480.0,7,1,0.875,1,25.44557586280138
466.59427119536224,8,0,1.0,1,8.287730828392295
480.0,7,1,0.875,1,24.672707173431075
480.0,5,3,0.625,2,100.0
477.38545433712676,8,0,1.0,1,4.249691125485445
480.0,5,3,0.625,2,80.44492314187565
478.28487218510315,8,0,1.0,1,8.040898171288973
480.0,5,3,0.625,2,80.93334223259635
480.0,6,2,0.75,1,26.18528136497917
474.6935976917442,8,0,1.0,1,24.02167653835277
480.0,6,2,0.75,1,43.14826269314625
480.0,7,1,0.875,1,22.69866922749829
480.0,5,3,0.625,2,81.6811761431745
480.0,7,1,0.875,1,22.566260589612206
480.0,5,3,0.625,2,100.0
477.73268017247153,8,0,1.0,1,5.336832711042913
472.30010895674775,8,0,1.0,1,8.23387611282823
480.0,5,3,0.625,2,100.0
480.0,5,3,0.625,2,80.07774755864133
480.0,6,2,0.75,2,62.51532634701099
473.762053483131,8,0,1.0,1,6.602709770286516
480.0,7,1,0.875,1,9.81542050037886
475.7255095633644,8,0,1.0,1,3.9542182147684706
480.0,5,3,0.625,2,100.0
480.0,7,1,0.875,1,22.281804384128137
465.77483695618525,8,0,1.0,1,26.362631182395045
480.0,7,1,0.875,1,43.656230894831836
475.33494482688303,8,0,1.0,1,6.036298471316105
475.1432095066241,8,0,1.0,1,24.337565535514237
480.0,7,1,0.875,1,24.1048699522403
480.0,7,1,0.875,1,4.886971163589521
478.97703374086024,8,0,1.0,1,4.332322687140813
472.0124582784267,8,0,1.0,1,7.656696230573605
480.0,7,1,0.875,1,19.567815865777348
480.0,7,1,0.875,1,24.036138514854347
476.20299006500267,8,0,1.0,1,7.520516602725934
480.0,7,1,0.875,1,24.753128598929226
460.4234787428789,8,0,1.0,1,27.840131539122332
480.0,6,2,0.75,1,45.436247958418164
480.0,6,2,0.75,1,25.102259651204218
470.5517710196302,8,0,1.0,1,6.821824653467743
472.6697962099378,8,0,1.0,1,26.076115921329848
479.21702982499113,8,0,1.0,1,3.9370861693920673
466.4211830112407,8,0,1.0,1,25.659026148251094
480.0,6,2,0.75,2,62.427569555745904
478.3391075343392,8,0,1.0,1,5.6756377310361295
465.78989380609266,8,0,1.0,1,9.321753731300994
480.0,5,3,0.625,2,100.0
473.8813027184333,8,0,1.0,1,7.321135483005328
464.6046886256886,8,0,1.0,1,10.195991653030134
457.79450631780287,8,0,1.0,1,28.401479572538456
480.0,7,1,0.875,1,22.88651824452066
480.0,5,3,0.625,2,82.04165210993283
470.5671464543622,8,0,1.0,1,23.19387196051903
475.59846099731413,8,0,1.0,1,22.09333845717023
480.0,6,2,0.75,2,64.23728461900082
480.0,6,2,0.75,1,40.88830340865077
476.82611308090225,8,0,1.0,1,4.976981284861139
480.0,5,3,0.625,2,100.0
461.2622306427204,8,0,1.0,1,27.668331710821423
480.0,5,3,0.625,2,100.0
474.36075400650606,8,0,1.0,1,7.388660405189174
480.0,6,2,0.75,1,22.224712427523485
475.47911212461463,8,0,1.0,1,9.115831417477185
478.4974879615781,8,0,1.0,1,5.933855692734291
480.0,7,1,0.875,1,41.809829198946304
480.0,5,3,0.625,2,100.0
479.8641627038371,8,0,1.0,1,4.867229273095965
477.1345064789226,8,0,1.0,1,6.663620831040177
480.0,6,2,0.75,1,18.95250748329129
480.0,5,3,0.625,2,100.0
480.0,7,1,0.875,1,23.761726956830834
480.0,5,3,0.625,2,79.5384775660247
466.6652930122263,8,0,1.0,1,8.686112999419862
473.6178121026519,8,0,1.0,1,8.333712215946463
472.72791617260816,8,0,1.0,1,7.698466456462892
468.52482512985534,8,0,1.0,1,25.595657791036295
465.3057141843151,8,0,1.0,1,25.098182717430877
480.0,6,2,0.75,2,83.1200745267021
480.0,5,3,0.625,2,100.0
480.0,6,2,0.75,2,100.0
480.0,5,3,0.625,2,81.1330005798681
473.38318118872826,8,0,1.0,1,7.232021273777114
479.798439043434,8,0,1.0,1,5.262080615425905
470.09478237474775,8,0,1.0,1,6.837096561397974
480.0,6,2,0.75,1,45.91095295040246
480.0,7,1,0.875,1,24.466023851225337
480.0,6,2,0.75,2,62.28391011793794
480.0,6,2,0.75,2,63.519036020874424
475.75665080749866,8,0,1.0,1,26.799569769171658
469.62407794306284,8,0,1.0,1,24.47194132618791
480.0,5,3,0.625,2,100.0
480.0,6,2,0.75,1,43.519573119922754
480.0,5,3,0.625,2,79.59953733601381
480.0,5,3,0.625,2,100.0
480.0,7,1,0.875,1,23.684287713189406
468.49942259267743,8,0,1.0,1,26.266990421159605
472.62236275146694,8,0,1.0,1,9.410855111556526
480.0,6,2,0.75,1,45.52103765678245
480.0,5,3,0.625,2,82.44974874082976
480.0,6,2,0.75,2,82.82955363633687
480.0,5,3,0.625,2,80.10074496348892
480.0,5,3,0.625,2,82.38910179433724
480.0,5,3,0.625,2,80.76113255992988
480.0,6,2,0.75,2,80.49316802268764
474.29050483637667,8,0,1.0,1,22.18459260944291
453.01168261548764,8,0,1.0,1,31.899578827198063
480.0,5,3,0.625,2,100.0
480.0,7,1,0.875,1,25.805411161122702
480.0,7,1,0.875,1,42.3579343791435
480.0,6,2,0.75,2,61.75388635456551
476.51419886612587,8,0,1.0,1,7.400716658327074
480.0,7,1,0.875,1,41.25222996552897
480.0,6,2,0.75,2,65.3952819844437
480.0,5,3,0.625,2,82.75398954441866
468.540846146803,8,0,1.0,1,23.79687368293024
478.4459771666431,8,0,1.0,1,4.5309975964957765
480.0,5,3,0.625,2,81.87766015120357
480.0,7,1,0.875,1,21.889309981469538
480.0,6,2,0.75,2,83.08510981294859
480.0,6,2,0.75,2,62.901807999441246
472.6001134528449,8,0,1.0,1,6.006666726852114
476.2416296301258,8,0,1.0,1,5.07876680462617
472.38916417508966,8,0,1.0,1,25.249003795423036
480.0,6,2,0.75,2,64.9814824151332
480.0,7,1,0.875,1,23.9304252462415
480.0,7,1,0.875,1,23.469634937316208
473.37292898278275,8,0,1.0,1,26.548828928272073
474.53299743524866,8,0,1.0,1,6.950590620718323
480.0,7,1,0.875,1,39.58834066422153
475.28113687731627,8,0,1.0,1,23.040866889585722
480.0,7,1,0.875,1,43.84036486239547
476.61583258203314,8,0,1.0,1,5.039629545077066
461.3055948759954,8,0,1.0,1,27.021288642287214
480.0,5,3,0.625,2,81.3322130943443
480.0,7,1,0.875,1,21.699795967179423
480.0,7,1,0.875,1,24.588748477687663
477.9084377369539,8,0,1.0,1,8.784423747603014
480.0,6,2,0.75,1,26.35096550292464
464.976450394827,8,0,1.0,1,25.02045453063467
464.00195505943714,8,0,1.0,1,25.662609224227047
472.16783681351683,8,0,1.0,1,6.321933346239248
480.0,6,2,0.75,2,64.50330052489424
478.83986185581006,8,0,1.0,1,6.718128852495873
480.0,7,1,0.875,1,23.642388619640414
465.4972941277411,8,0,1.0,1,28.24085396143363
480.0,5,3,0.625,2,82.95995262954256
473.7964928164131,8,0,1.0,1,6.836131155310419
480.0,5,3,0.625,2,82.23141664789034
474.36212415977525,8,0,1.0,1,9.433277521173892
480.0,5,3,0.625,2,100.0
480.0,5,3,0.625,2,81.26551927624416
480.0,7,1,0.875,1,20.36139767194467
477.2613521125869,8,0,1.0,1,23.875314294521097
480.0,6,2,0.75,2,64.0441635165192
476.28379192921483,8,0,1.0,1,23.798045078393706
469.08630982256756,8,0,1.0,1,6.947334297880452
480.0,6,2,0.75,1,43.52921634658944
480.0,7,1,0.875,1,23.079419475519455
475.5783898157375,8,0,1.0,1,4.312959988991739
480.0,7,1,0.875,1,24.020530563800243
477.76402359513173,8,0,1.0,1,7.287857849323572
469.185784096868,8,0,1.0,1,8.157257404065962
480.0,7,1,0.875,1,25.98271724712971
472.48074708361673,8,0,1.0,1,24.26482105331237
479.0734112649267,8,0,1.0,1,7.249140250834202
475.7056091338143,8,0,1.0,1,25.333658863446644
480.0,5,3,0.625,2,100.0
469.11019502986966,8,0,1.0,1,24.255122802531904
470.6133356127776,8,0,1.0,1,27.43867738371027
469.2587116402582,8,0,1.0,1,7.384557225061183
475.5429598229555,8,0,1.0,1,7.429577037046862
469.83466791986956,8,0,1.0,1,7.8365576962649754
480.0,7,1,0.875,1,44.44946964554382
468.098867014373,8,0,1.0,1,24.560726478261486
480.0,6,2,0.75,1,43.64457633687206
478.5427656478738,8,0,1.0,1,22.6524592930118
480.0,7,1,0.875,1,25.35684926221745
475.90074453798735,8,0,1.0,1,9.161835080648256
480.0,6,2,0.75,2,61.123993299292124
472.306416008087,8,0,1.0,1,8.807973831058359
478.65009394560235,8,0,1.0,1,7.135570547540119
480.0,5,3,0.625,2,83.07488555503049
462.3422917783997,8,0,1.0,1,28.5788358725556
480.0,6,2,0.75,2,79.47235440131676
471.0696562348328,8,0,1.0,1,24.850819288496417
480.0,5,3,0.625,2,80.55985304945979
480.0,6,2,0.75,2,100.0
476.476151179089,8,0,1.0,1,7.292572171124274
475.61595464269294,8,0,1.0,1,22.158495501621857
480.0,5,3,0.625,2,82.74892786419379
480.0,7,1,0.875,1,20.33656208610841
477.9549549373484,8,0,1.0,1,23.36493199332436
468.6449013097708,8,0,1.0,1,9.49854136110607
480.0,6,2,0.75,2,63.63708947798198
480.0,7,1,0.875,1,23.791150720772528
459.7419067249335,8,0,1.0,1,12.446107556341364
480.0,6,2,0.75,2,82.86435459352742
466.45304064031643,8,0,1.0,1,26.271544261685143
468.50807370862043,8,0,1.0,1,24.280878613654362
471.0468148495319,8,0,1.0,1,6.156327817461921
468.98751184507967,8,0,1.0,1,11.04848280902932
480.0,6,2,0.75,1,21.01447868605461
480.0,7,1,0.875,1,26.220622122287637
480.0,5,3,0.625,2,80.13577119082483
465.8655150497168,8,0,1.0,1,26.852407094035637
472.14815997731637,8,0,1.0,1,23.132238724081652
480.0,6,2,0.75,2,63.12077821588628
480.0,7,1,0.875,1,20.578825229164263
480.0,7,1,0.875,1,26.202557469476684
480.0,7,1,0.875,1,23.23529233414494
480.0,6,2,0.75,2,100.0
470.90466929620266,8,0,1.0,1,22.181791502320984
475.2754331422226,8,0,1.0,1,8.10643781683607
480.0,6,2,0.75,1,41.92853392477308
480.0,5,3,0.625,2,100.0
480.0,6,2,0.75,2,62.24666282322055
480.0,7,1,0.875,1,22.767277439237795
480.0,6,2,0.75,2,81.18167217163032
472.9430451131204,8,0,1.0,1,5.598380431601765
480.0,6,2,0.75,2,63.400306317590456
476.6679326091477,8,0,1.0,1,21.793521718095647
480.0,7,1,0.875,1,40.25785724925069
480.0,7,1,0.875,1,40.204548468246045
460.3826626446305,8,0,1.0,1,10.837570514736687
465.311722747762,8,0,1.0,1,8.647179036453288
480.0,6,2,0.75,1,44.52835675673427
480.0,5,3,0.625,2,79.4293840006031
480.0,7,1,0.875,1,42.81894955658016
480.0,6,2,0.75,2,62.96550708798215
473.1889080305423,8,0,1.0,1,23.087291896687
480.0,7,1,0.875,1,21.93302833213842
480.0,5,3,0.625,2,100.0
480.0,6,2,0.75,2,100.0
480.0,7,1,0.875,1,24.022933852233027
460.7802943830893,8,0,1.0,1,28.474730362097304
467.29951364161155,8,0,1.0,1,27.399317516814282
480.0,6,2,0.75,1,44.674644019990325
480.0,5,3,0.625,2,79.58252203244258
480.0,5,3,0.625,2,79.53766462457342
480.0,6,2,0.75,2,81.91828203622026
480.0,5,3,0.625,2,80.46059574578425
461.43199192578317,8,0,1.0,1,10.750445263236603
480.0,7,1,0.875,1,25.743974723549933
461.88235630114735,8,0,1.0,1,26.91161466161735
480.0,6,2,0.75,2,100.0
480.0,7,1,0.875,1,23.644267916665026
472.0512954084772,8,0,1.0,1,10.314852925693788
480.0,5,3,0.625,2,82.74714345399903
480.0,7,1,0.875,1,25.166189400068344
479.6128289321675,8,0,1.0,1,6.040749435966642
478.11432871049567,8,0,1.0,1,6.819914431908245
480.0,7,1,0.875,1,22.9574017273613
476.49407452269134,8,0,1.0,1,7.1473680684321295
467.6768228910662,8,0,1.0,1,24.94001146342097
480.0,7,1,0.875,1,23.324397254755045
477.5951929422074,8,0,1.0,1,6.477561376292947
479.7325297523871,8,0,1.0,1,6.007199888990293
467.70145953731225,8,0,1.0,1,25.40669263546997
468.6921647862316,8,0,1.0,1,25.24616973150791
474.4122720033299,8,0,1.0,1,6.553470295685319
480.0,7,1,0.875,1,27.819862904229982
480.0,7,1,0.875,1,43.52857642086116
480.0,7,1,0.875,1,42.2753991590254
469.95977994906673,8,0,1.0,1,22.91866054707493
480.0,6,2,0.75,1,40.92967702444439
480.0,5,3,0.625,2,100.0
475.52262362231556,8,0,1.0,1,6.9644139108708565
480.0,7,1,0.875,1,25.79204612413308
469.5000120172285,8,0,1.0,1,8.566083958435687
480.0,6,2,0.75,2,62.68337651043709
480.0,5,3,0.625,2,100.0
472.8068356728271,8,0,1.0,1,24.798626093869924
465.40324304084163,8,0,1.0,1,26.880301224840185
480.0,5,3,0.625,2,100.0
480.0,7,1,0.875,1,42.04415257957136
